citedDOI,journal_is_oa,is_oa,oa_status
10.1098/rspa.1948.0037,False,True,bronze
10.1111/j.1749-8198.2008.00214.x,False,False,closed
10.1088/1748-9326/8/2/024012,True,True,gold
10.1002/hyp.8246,False,False,closed
10.1175/2011JCLI3933.1,False,True,hybrid
10.1175/1520-0493(1998)126<0913:TPFATT>2.0.CO;2,False,True,green
10.1002/hyp.9487,False,False,closed
10.1016/j.jhydrol.2004.10.024,False,False,closed
10.1002/hyp.9400,False,False,closed
10.1016/j.jhydrol.2011.10.043,False,False,closed
10.1007/s10584-011-0099-4,False,False,closed
10.1175/2010JCLI3848.1,False,True,green
10.1038/NCLIMATE1580,False,False,closed
10.1007/s11442-013-1003-0,False,False,closed
10.1002/joc.3807,False,True,green
10.1175/2007JCLI1714.1,False,True,green
10.1029/2009WR008800,False,True,green
10.1029/2006JD008161,False,False,closed
10.1016/S0009-2541(02)00195-X,False,False,closed
10.1016/B978-0-444-42148-7.50008-3,False,False,closed
10.1130/G34395.1,False,True,bronze
10.1016/j.precamres.2015.05.030,False,False,closed
10.1029/2001TC001336,False,True,green
10.1016/j.precamres.2004.05.002,False,True,green
10.1007/s11434-007-0300-3,False,False,closed
10.1029/2002JB002080,False,True,green
10.1016/j.gr.2011.09.004,False,False,closed
10.1086/598947,False,True,green
10.1002/tect.20013,False,False,closed
10.1016/j.gr.2015.06.009,False,False,closed
10.1130/0091-7613(1992)020<0641:CSOTAT>2.3.CO;2,False,False,closed
10.1016/0024-4937(90)90043-Z,False,False,closed
10.1016/j.oregeorev.2014.03.005,False,False,closed
10.18814/epiiugs/2007/v30i2/004,False,True,hybrid
10.1130/0091-7613(2000)028<0879:GABPIE>2.3.CO;2,False,False,closed
10.1130/L293.1,False,True,bronze
10.1002/2016TC004177,False,True,bronze
10.1130/B31050.1,False,False,closed
10.1029/2011TC002868,False,True,green
10.1029/2002JB001876,False,False,closed
10.1130/0016-7606(2003)115<0881:DGOTNT>2.0.CO;2,False,True,green
10.1130/0016-7606(1993)105<0323:CSBOWC>2.3.CO;2,False,False,closed
10.1016/j.jseaes.2004.01.016,False,True,green
10.1144/GSL.SP.2004.226.01.09,False,False,closed
10.1029/2005TC001937,False,True,green
10.2113/gselements.3.1.25,False,False,closed
10.1016/j.precamres.2014.08.016,False,False,closed
10.1016/S1002-0705(07)60015-6,False,False,closed
10.1016/j.precamres.2012.04.014,False,False,closed
10.1007/s11430-006-0561-8,False,False,closed
10.3969/J.ISSN.1672-6561.2005.02.002,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1016/j.gr.2014.02.010,False,False,closed
10.1016/j.gr.2012.05.004,False,False,closed
10.1016/j.precamres.2006.01.008,False,False,closed
10.1016/j.jseaes.2004.01.001,False,False,closed
10.1007/s11434-007-0356-0,False,False,closed
10.1016/j.earscirev.2016.09.002,False,True,hybrid
10.1144/SP323.3,False,False,closed
10.1016/j.gr.2006.11.012,False,False,closed
10.1016/S1367-9120(03)00071-3,False,False,closed
10.1029/2011TC003066,False,True,green
10.1016/j.gr.2006.10.020,False,False,closed
10.1016/j.lithos.2007.04.007,False,False,closed
10.1016/j.precamres.2007.04.021,False,False,closed
10.1130/0091-7613(2002)030<0163:GCCISC>2.0.CO;2,False,False,closed
10.1130/0091-7613(1995)023<0407:SCIRPO>2.3.CO;2,False,False,closed
10.1007/s11434-010-3239-8,False,False,closed
10.1016/j.jseaes.2008.10.012,False,False,closed
10.1111/j.1440-1738.2006.00508.x,False,False,closed
10.1016/j.precamres.2007.04.025,False,False,closed
10.1016/S0012-821X(01)00578-7,False,False,closed
10.1016/j.precamres.2012.02.015,False,False,closed
10.1130/0016-7606(1989)101<0635:TDOG>2.3.CO;2,False,False,closed
10.2747/0020-6814.49.11.969,False,True,green
10.1130/0091-7613(1999)027<0123:TOCOTN>2.3.CO;2,False,False,closed
10.1016/j.jseaes.2008.12.008,False,False,closed
10.1016/j.epsl.2016.04.010,False,True,hybrid
10.1016/j.gr.2010.02.016,False,False,closed
10.1016/0012-8252(94)90029-9,False,False,closed
10.1038/346263a0,False,False,closed
10.18814/epiiugs/1996/v19i4/005,False,True,hybrid
10.1093/petrology/25.4.956,False,True,green
10.1016/j.lithos.2011.08.018,False,False,closed
10.1016/j.gr.2010.12.011,False,False,closed
10.1130/B25724.1,False,False,closed
10.1130/G24435A.1,False,False,closed
10.1016/S0040-1951(03)00053-2,False,False,closed
10.1016/j.gr.2010.10.004,False,False,closed
10.1029/2008GC002332,False,False,closed
10.1016/j.precamres.2007.06.006,False,False,closed
10.1016/j.gr.2006.06.005,False,False,closed
10.1016/S0040-1951(96)00104-7,False,False,closed
10.1016/j.jseaes.2010.08.018,False,False,closed
10.1016/j.jseaes.2005.09.014,False,False,closed
10.1029/1998TC900023,False,False,closed
10.1093/petrology/egi080,False,True,bronze
10.1016/j.earscirev.2013.11.010,False,False,closed
10.1016/j.precamres.2012.07.007,False,False,closed
10.1016/j.gr.2012.02.004,False,False,closed
10.1016/j.precamres.2010.09.008,False,False,closed
10.1155/2012/427386,True,True,gold
10.1130/GES00217.1,False,True,bronze
10.1016/j.jsg.2008.05.001,False,True,green
10.1016/j.precamres.2007.03.001,False,True,green
10.1016/j.precamres.2011.09.008,False,True,green
10.1007/s11434-006-0963-1,False,False,closed
10.1016/j.precamres.2013.06.016,False,False,closed
10.1016/j.precamres.2010.05.015,False,False,closed
10.1016/0024-4937(92)90029-X,False,False,closed
10.1130/0016-7606(1999)111<0725:EOTMAC>2.3.CO;2,False,False,closed
10.1007/978-3-662-47885-1_2,False,False,closed
10.2475/07.2013.03,False,True,green
10.1016/j.gr.2011.02.009,False,False,closed
10.1016/j.jseaes.2015.08.002,False,False,closed
10.1016/j.precamres.2014.11.022,False,False,closed
10.18814/epiiugs/1995/v18i1.2/003,False,True,hybrid
10.1016/j.precamres.2011.08.001,False,False,closed
10.1007/s00410-012-0845-2,False,False,closed
10.1016/j.gr.2012.02.019,False,False,closed
10.1007/BF00402202,False,True,green
10.1111/J.1749-6632.1962.TB34654.X.(IN,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1130/L494.1,True,True,gold
10.1016/j.chemgeo.2011.12.001,False,False,closed
10.1007/s11434-010-3207-3,False,False,closed
10.1007/s00531-010-0522-5,False,False,closed
10.1016/j.jseaes.2008.10.001,False,False,closed
10.1016/j.precamres.2014.11.017,False,False,closed
10.1002/2014TC003748,False,True,green
10.1016/j.precamres.2013.06.001,False,False,closed
10.1139/E07-010,False,False,closed
10.1016/j.gr.2016.04.006,False,False,closed
10.1016/j.epsl.2015.06.024,False,True,hybrid
10.1146/annurev.earth.28.1.211,False,True,green
10.1029/93TC00313,False,False,closed
10.1130/2007.2433(18),False,False,closed
10.1130/B26180.1,False,False,closed
10.2747/0020-6814.49.8.681,False,False,closed
10.1016/j.precamres.2009.08.009,False,False,closed
10.2747/0020-6814.48.2.112,False,False,closed
10.1111/j.1525-1314.2006.00689.x,False,False,closed
10.1016/j.lithos.2013.12.019,False,False,closed
10.1016/j.gr.2016.10.021,False,False,closed
10.1016/j.precamres.2011.06.003,False,False,closed
10.1016/j.epsl.2009.10.023,False,False,closed
10.1080/00206819809465233,False,False,closed
10.1016/S0040-1951(99)00152-3,False,False,closed
10.1016/j.precamres.2012.09.017,False,False,closed
10.1016/j.precamres.2012.09.016,False,True,green
10.1016/j.lithos.2017.01.019,False,False,closed
10.1144/0016-76492007-174,False,False,closed
10.1111/1755-6724.12148_1,False,False,closed
10.1016/j.tecto.2016.04.007,False,True,hybrid
10.1130/GES01254.1,True,True,gold
10.1126/science.253.5026.1402,False,False,closed
10.1006/jasc.1997.0277,False,True,green
10.1179/0075891413Z.00000000026,False,False,closed
10.1007/s10816-012-9132-9,False,True,green
10.1016/j.quaint.2017.12.023,False,False,closed
10.1016/j.jas.2004.11.013,False,False,closed
10.1111/j.1475-4754.2011.00624.x,False,True,green
10.1006/jasc.2001.0787,False,False,closed
10.1002/oa.666,False,False,closed
10.1007/s12520-018-0624-8,False,True,green
10.1016/0921-4488(90)90049-C,False,False,closed
10.1080/17531055.2016.1141568,False,False,closed
10.1016/j.ab.2007.12.002,False,False,closed
10.1002/rcm.4316,False,False,closed
10.1007/s12520-011-0066-z,False,False,closed
10.1016/j.jas.2009.08.020,False,False,closed
10.1146/annurev.an.09.100180.000311,False,False,closed
10.1146/annurev-anthro-091908-164442,False,False,closed
10.1080/00672708009511277,False,False,closed
10.1016/j.quaint.2015.10.054,False,True,hybrid
10.1007/s10963-010-9042-2,False,True,hybrid
10.1023/A:1006601020217,False,False,closed
10.1006/jasc.2000.0564,False,False,closed
10.1080/00438240903429722,False,False,closed
10.1080/00934690.2018.1431476,False,True,green
10.1080/0067270X.2013.789188,False,False,closed
10.1006/jasc.2001.0777,False,False,closed
10.1002/oa.2576,False,False,closed
10.1186/s13570-017-0090-4,True,True,gold
10.1073/pnas.1721975115,False,True,bronze
10.1007/s10437-016-9231-1,False,False,closed
10.1080/0067270X.2016.1169041,False,False,closed
10.1371/journal.pone.0113672,True,True,gold
10.1098/rspb.2010.0708,False,True,bronze
10.1016/0308-521X(84)90054-4,False,False,closed
10.1073/pnas.1323964111,False,True,bronze
10.1006/jasc.1995.0094,False,False,closed
10.1016/j.jas.2005.10.016,False,False,closed
10.1016/j.jas.2013.09.016,False,False,closed
10.1023/A:1019954903395,False,False,closed
10.1525/aa.1990.92.4.02a00020,False,False,closed
10.1080/00672708409511332,False,False,closed
10.1007/BF00887997,False,False,closed
10.1007/s10437-013-9129-0,False,False,closed
10.1006/jasc.2001.0688,False,False,closed
10.3167/np.2008.120105,False,False,closed
10.1016/0305-4403(85)90058-5,False,False,closed
10.2307/3642547,False,False,closed
10.1093/molbev/msp200,False,True,bronze
10.1371/journal.pone.0040340,True,True,gold
10.1080/0067270X.2017.1377957,False,False,closed
10.1080/0067270X.2013.841927,False,False,closed
10.15184/aqy.2018.70,False,True,hybrid
10.1371/journal.pone.0182565,True,True,gold
10.3213/2191-5784-10245,False,False,closed
10.1080/00672700903291765,False,False,closed
10.1016/0305-4403(86)90041-5,False,False,closed
10.1371/journal.pone.0178543,True,True,gold
10.1016/j.cell.2017.08.049,False,True,hybrid
10.1007/BF00347910,False,False,closed
10.1016/j.palaeo.2014.06.003,False,False,closed
10.1016/j.jasrep.2017.02.022,False,False,closed
10.1007/s10437-017-9257-z,False,True,hybrid
10.1007/BF00385238,False,False,closed
10.1016/j.jas.2010.06.032,False,False,closed
10.1016/j.jas.2009.10.002,False,False,closed
10.1088/0004-637X/756/2/178,False,True,green
10.1089/ast.2010.0545,False,False,closed
10.1051/0004-6361/201321331,False,True,bronze
10.1089/ast.2013.1129,False,True,green
10.1086/421321,False,True,bronze
10.1086/319782,False,True,bronze
10.1089/ast.2007.0204,False,True,green
10.1086/507521,False,True,bronze
10.1089/ast.2012.0851,False,True,green
10.1088/0004-637X/700/1/L30,False,True,green
10.5194/cp-2-131-2006,True,True,gold
10.1029/93JD00222,False,False,closed
10.1175/1520-0469(1978)035<2362:LTVODI>2.0.CO;2,False,True,hybrid
10.1175/JCLI-D-11-00290.1,False,True,green
10.1126/science.1234702,False,True,green
10.1038/nature02609,False,False,closed
10.1088/2041-8205/744/2/L23,False,True,green
10.1007/BF01686811,False,False,closed
10.1088/0004-637X/798/1/46,False,True,green
10.1016/j.icarus.2013.06.026,False,False,closed
10.1016/j.icarus.2013.07.025,False,False,closed
10.1016/j.icarus.2010.11.023,False,False,closed
10.1089/ast.2011.0762,False,True,green
10.1088/0004-637X/764/1/26,False,True,green
10.1007/s10569-008-9133-x,False,True,green
10.1016/j.icarus.2014.09.015,False,True,green
10.1126/science.278.5341.1273,False,False,closed
10.1016/j.icarus.2012.10.019,False,True,green
10.1007/s11214-006-8315-7,False,True,bronze
10.1006/icar.1993.1169,False,False,closed
10.1016/0019-1035(66)90051-0,False,False,closed
10.1086/109947,False,False,closed
10.1088/0004-637X/733/1/8,False,True,green
10.1088/0004-637X/698/1/L42,False,True,bronze
10.1093/mnras/stv049,False,True,green
10.1007/s11084-011-9252-3,False,True,green
10.1007/s00382-006-0158-0,False,True,green
10.1088/0067-0049/201/2/15,False,True,green
10.1089/ast.2011.0668,False,True,green
10.1006/icar.1997.5793,False,True,green
10.1088/2041-8205/775/2/L47,False,True,green
10.1016/0019-1035(91)90137-I,False,False,closed
10.1006/icar.1993.1010,False,False,closed
10.1088/2041-8205/787/2/L29,False,True,green
10.1088/0004-637X/770/1/82,False,True,green
10.1098/rsta.1977.0159,False,False,closed
10.1038/361615a0,False,False,closed
10.1051/0004-6361/201116643,False,True,bronze
10.1051/0004-6361/201321042,False,True,bronze
10.1051/0004-6361/201014337,False,True,bronze
10.1126/science.1258686,False,True,green
10.1088/0004-637X/790/1/69,False,True,green
10.1073/pnas.1406545111,False,True,bronze
10.1088/0004-637X/784/1/44,False,True,bronze
10.1088/0004-637X/750/2/112,False,True,green
10.1016/j.icarus.2011.10.013,False,False,closed
10.1088/0067-0049/210/2/20,False,True,green
10.1111/j.1365-2966.2007.12500.x,False,True,bronze
10.3894/JAMES.2010.2.13,True,True,gold
10.1088/0004-637X/814/2/130,False,True,green
10.1086/316197,False,False,closed
10.1146/annurev-earth-040809-152447,False,False,closed
10.1088/2041-8205/726/1/L8,False,True,bronze
10.1088/2041-8205/734/1/L13,False,True,bronze
10.1029/2004JD005162,False,True,green
10.1029/2000GL012058,False,False,closed
10.1111/j.1365-2966.2012.22084.x,False,True,bronze
10.1088/0004-637X/801/1/41,False,True,green
10.1088/0004-637X/784/1/45,False,True,green
10.1017/S1473550414000184,False,False,closed
10.1051/0004-6361:20078091,False,True,bronze
10.1088/2041-8205/785/1/L9,False,True,green
10.1088/0004-637X/738/1/71,False,True,green
10.2458/AZU_UAPRESS_9780816530595-CH12,False,True,green
10.1088/0004-637X/691/1/596,False,True,green
10.1086/430206,False,True,green
10.1088/0004-637X/764/1/105,False,True,bronze
10.1029/JC086iC10p09776,False,False,closed
10.1088/2041-8205/783/1/L6,False,True,green
10.1017/51473550402001064,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1017/S1473550403001356,False,True,green
10.1006/icar.1997.5759,False,False,closed
10.1017/S0016756800046185,False,False,closed
10.1086/115978,False,False,closed
10.1088/0004-637X/806/2/183,False,True,green
10.1016/j.icarus.2010.06.010,False,True,green
10.1088/0004-637X/806/2/180,False,True,green
10.1088/2041-8205/733/2/L48,False,True,green
10.1086/659427,False,True,green
10.1088/2041-8205/787/1/L2,False,True,green
10.1088/2041-8205/771/2/L45,False,True,green
10.1029/RF00lp0001,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1002/ece3.205,True,True,gold
10.1007/s10021-001-0053-9,False,False,closed
10.1007/s00442-012-2552-0,False,False,closed
10.2307/3236316,False,False,closed
10.1086/648458,False,True,green
10.1046/j.1365-2435.1998.00252.x,False,False,closed
10.1890/0012-9658(2006)87[2489:TVRTIO]2.0.CO;2,False,True,green
10.1111/j.1523-1739.2004.00523.x,False,False,closed
10.1890/ES13-00268.1,True,True,gold
10.1111/j.1469-8137.2004.01252.x,False,False,closed
10.1007/BF00345986,False,True,green
10.2307/1948415,False,False,closed
10.1658/1402-2001(2004)007[0237:DOBWAC]2.0.CO;2,False,False,closed
10.1111/j.1365-2435.2012.01995.x,False,False,closed
10.1890/02-0744,False,False,closed
10.1086/500617,False,True,green
10.1073/pnas.0502884102,False,True,bronze
10.1016/j.jtbi.2008.09.007,False,False,closed
10.1029/2006GL027499,False,False,closed
10.1002/eco.259,False,False,closed
10.1029/2006JG000379,False,True,green
10.1146/annurev.es.23.110192.000431,False,True,green
10.1046/j.1461-0248.2001.00246.x,False,True,green
10.1016/S0169-5347(98)01554-7,False,False,closed
10.1029/WR021i010p01483,False,True,green
10.21273/HORTSCI.26.9.1119,False,True,bronze
10.1002/2013WR015044,False,True,green
10.1016/j.biocon.2005.07.018,False,False,closed
10.1007/978-3-319-24930-8,False,False,closed
10.1111/ele.12523,False,False,closed
10.1073/pnas.1506433112,False,True,bronze
10.1111/j.1365-2486.2005.00980.x,False,False,closed
10.2307/1935420,False,False,closed
10.1006/jare.2002.1093,False,True,green
10.2307/176564,False,False,closed
10.1111/j.1461-0248.2005.00767.x,False,False,closed
10.1007/s10021-005-0082-x,False,True,green
10.1016/S0961-9534(97)10071-X,False,False,closed
10.2307/2259964,False,False,closed
10.1016/j.jaridenv.2011.11.005,False,True,hybrid
10.2111/07-109.1,False,False,closed
10.1038/269471a0,False,False,closed
10.1016/j.jaridenv.2005.12.010,False,False,closed
10.1016/j.jaridenv.2011.04.024,False,False,closed
10.1071/RJ09076,False,False,closed
10.1073/pnas.091093398,False,True,bronze
10.1111/j.1600-0706.2011.20258.x,False,False,closed
10.1890/12-1586.1,False,True,green
10.1002/2015WR017240,False,False,closed
10.1175/1520-0493(1980)108<0473:TNORFI>2.0.CO;2,False,True,hybrid
10.2307/2258730,False,True,green
10.1029/2008JG000833,False,True,green
10.1525/bio.2009.59.3.8,False,False,closed
10.1111/j.1472-4642.2011.00825.x,False,False,closed
10.1006/jare.2002.1021,False,False,closed
10.1016/0304-3746(79)90024-6,False,False,closed
10.1111/j.1469-8137.2009.02736.x,False,False,closed
10.1007/s10021-009-9233-9,False,False,closed
10.1029/2012RG000394,False,False,closed
10.1111/j.1461-0248.2004.00596.x,False,False,closed
10.1126/science.247.4946.1043,False,False,closed
10.1146/annurev.ecolsys.28.1.517,False,False,closed
10.1006/jare.1999.0576,False,False,closed
10.1038/35040544,False,False,closed
10.1111/ele.12017,False,True,green
10.1111/j.1469-8137.2007.02207.x,False,False,closed
10.1007/BF00317226,False,False,closed
10.1890/0012-9658(2003)084[0337:EOFAHO]2.0.CO;2,False,True,green
10.1007/s11104-011-0757-3,False,True,hybrid
10.1111/j.0030-1299.2004.13122.x,False,False,closed
10.1126/science.277.5325.494,False,True,green
10.1111/j.1365-2486.2009.02152.x,False,False,closed
10.2307/2259679,False,False,closed
10.1038/416389a,False,False,closed
10.1007/s10980-006-0025-8,False,False,closed
10.1007/s10021-015-9877-6,False,False,closed
10.1002/2013JG002577,False,False,closed
10.1175/1520-0442(2000)013<2665:TROVCI>2.0.CO;2,False,True,hybrid
10.1111/j.1365-2486.2005.00992.x,False,False,closed
10.12952/journal.elementa.000037,True,True,gold
10.1016/j.envpol.2016.08.036,False,False,closed
10.1007/s00254-004-1159-0,False,False,closed
10.1021/acs.est.5b06059,False,True,hybrid
10.1016/j.atmosenv.2013.02.014,False,False,closed
10.1016/j.envpol.2012.01.019,False,False,closed
10.1021/es3011282,False,False,closed
10.1038/525179a,False,True,bronze
10.5194/acp-16-10543-2016,True,True,gold
10.1002/2016EF000381,True,True,gold
10.1002/2015JD024429,False,True,bronze
10.5194/amt-9-2393-2016,True,True,gold
10.1002/2016GL071794,False,True,hybrid
10.1021/es900213p,False,False,closed
10.1016/j.resconrec.2005.05.008,False,False,closed
10.1007/s11252-016-0553-1,False,False,closed
10.3934/geosci.2017.2.239,True,True,gold
10.1029/2011JD016826,False,False,closed
10.5194/acp-17-8313-2017,True,True,gold
10.5194/acp-17-7509-2017,True,True,gold
10.5194/acp-16-13121-2016,True,True,gold
10.5194/acp-15-241-2015,True,True,gold
10.1103/PhysRevLett.86.3024,False,True,green
10.1088/0004-637X/695/2/799,False,True,green
10.1209/0295-5075/82/29001,False,True,green
10.1103/PhysRevLett.101.144502,False,True,green
10.1016/0021-9991(84)90033-0,False,False,closed
10.1109/5992.841797,False,False,closed
10.1016/0167-2789(96)00100-5,False,False,closed
10.1103/PhysRevE.60.2949,False,False,closed
10.1038/219717a0,False,False,closed
10.1103/PhysRevLett.98.044502,False,True,green
10.1063/1.2130745,False,True,green
10.1016/j.jcp.2003.12.014,False,True,green
10.1017/S0022112009992539,False,False,closed
10.1088/0004-637X/700/1/470,False,True,green
10.1063/1.1331315,False,False,closed
10.1080/03091920903311788,False,False,closed
10.1016/j.gca.2015.02.013,False,True,hybrid
10.1016/0012-821X(95)00123-T,False,False,closed
10.1086/518819,False,False,closed
10.1126/science.1113634,False,False,closed
10.1093/petrology/31.6.1353,False,False,closed
10.1016/j.epsl.2016.09.020,False,True,hybrid
10.1038/nature18956,False,True,green
10.1016/j.epsl.2014.01.037,False,False,closed
10.1016/j.epsl.2011.10.010,False,False,closed
10.1111/j.1751-908X.2001.tb00595.x,False,False,closed
10.1126/science.1140189,False,False,closed
10.1038/nature06760,False,False,closed
10.1088/2041-8205/743/1/L23,False,False,closed
10.1016/j.gca.2010.04.013,False,False,closed
10.1016/j.epsl.2004.07.026,False,False,closed
10.1086/324597,False,True,green
10.1038/nature20830,False,False,closed
10.1016/j.epsl.2015.07.008,False,True,hybrid
10.1016/j.epsl.2014.09.015,False,False,closed
10.1098/rsta.2013.0244,False,True,bronze
10.1038/nature21045,False,False,closed
10.1016/j.gca.2015.07.032,False,False,closed
10.1073/pnas.1017332108,False,True,bronze
10.1016/j.gca.2013.07.035,False,False,closed
10.1111/maps.12026,False,False,closed
10.1038/nature05927,False,False,closed
10.1016/j.gea.2015.02.008,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1038/360728a0,False,False,closed
10.1126/science.1251117,False,False,closed
10.1111/j.1945-5100.1990.tb00717.x,False,False,closed
10.1016/j.gca.2004.01.009,False,False,closed
10.1016/j.gca.2012.01.032,False,False,closed
10.1016/j.gca.2008.11.047,False,False,closed
10.1016/j.epsl.2014.07.003,False,False,closed
10.1088/2041-8205/735/2/L37,False,True,green
10.1039/c4ja00096j,False,False,closed
10.1088/0004-637X/758/1/45,False,True,bronze
10.1016/0016-7037(95)00175-Y,False,False,closed
10.1016/j.icarus.2006.04.005,False,False,closed
10.1098/rsta.2008.0111,False,False,closed
10.1002/rcm.7582,False,False,closed
10.1016/j.epsl.2014.01.017,False,False,closed
10.1016/B978-0-08-095975-7.00201-1,False,False,closed
10.1073/pnas.1418889111,False,True,bronze
10.1016/j.gca.2009.11.005,False,False,closed
10.1016/j.epsl.2008.05.001,False,False,closed
10.1126/science.94.2443.375,False,False,closed
10.1016/j.gca.2015.08.026,False,False,closed
10.1016/S0031-9201(98)00175-7,False,False,closed
10.1039/c4ja00018h,False,True,green
10.1016/0016-7037(90)90160-M,False,False,closed
10.1016/j.epsl.2006.07.036,False,False,closed
10.1016/j.gca.2011.08.030,False,True,green
10.1016/j.gca.2012.02.006,False,False,closed
10.1016/j.epsl.2012.10.011,False,True,green
10.1086/510360,False,False,closed
10.1126/science.1168221,False,False,closed
10.1111/maps.12392,False,False,closed
10.1103/PhysRevLett.93.172501,False,True,green
10.1111/j.1945-5100.2012.01418.x,False,True,green
10.1088/0004-637X/720/1/150,False,False,closed
10.1126/science.aad0525,False,True,bronze
10.1038/NGEO1429,False,False,closed
10.1039/c1ja10181a,False,False,closed
10.1007/s003710050193,False,False,closed
10.3969/j.issn.1001-3695.2012.06.095,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1109/ICIG.2009.164,False,False,closed
10.1016/j.cag.2004.11.005,False,False,closed
10.1109/TVCG.2003.1175094,False,True,green
10.1145/237170.237277,False,False,closed
10.1002/2015GL066887,False,True,green
10.1002/2013JA019223,False,True,green
10.1002/jgra.50312,False,True,green
10.1029/2009GL03,not_in_unpaywall,not_in_unpaywall,not_in_unpaywall
10.1029/2001GL013941,False,False,closed
10.1029/2004JA010844,False,False,closed
10.1029/97JA00798,False,False,closed
10.1063/1.4836595,False,True,green
10.1029/2008GL035500,False,True,green
10.1029/2007GL032009,False,False,closed
10.1002/2016JA023446,False,True,hybrid
10.1002/2014JA020384,False,True,green
10.1002/2015GL063528,False,False,closed
10.1029/2011JA016672,False,False,closed
10.1029/2011JA016913,False,False,closed
10.1002/2014JA020364,False,True,hybrid
10.1029/2010GL042678,False,False,closed
10.1002/2016JA023255,False,False,closed
10.1029/2009JA015158,False,False,closed
10.1029/2009JA014570,False,False,closed
10.1029/2007GL029758,False,False,closed
10.1029/2011JA017035,False,False,closed
10.1029/2011JA017476,False,True,green
10.1029/2010JA016372,False,True,green
10.1029/2006JA012243,False,False,closed
10.1029/2006JA011600,False,False,closed
10.1007/s10712-009-9061-7,False,False,closed
10.1029/2011GL048671,False,False,closed
10.1002/2014JA020736,False,False,closed
10.1029/2000JA000294,False,False,closed
10.1016/j.jastp.2012.01.011,False,False,closed
10.1002/2013JA019637,False,False,closed
10.1016/0032-0633(71)90171-1,False,False,closed
10.1002/2014JA020838,False,False,closed
10.1029/2012GL053790,False,False,closed
10.1029/JA075i007p01279,False,False,closed
10.1029/GL017i009p01251,False,False,closed
10.1007/s11214-008-9417-1,False,False,closed
10.1029/GM081p0345,False,False,closed
10.1029/90JA01767,False,False,closed
10.1029/JA095iA03p02447,False,False,closed
10.1002/2015JA021380,False,True,hybrid
10.5636/jgg.46.7,False,True,bronze
10.1029/2010JA016312,False,True,green
10.1002/2016JA023285,False,True,hybrid
10.1029/94GL01223,False,False,closed
10.1029/2012JA018242,False,True,green
10.1002/2017JA024674,False,True,hybrid
10.5194/angeo-23-1533-2005,True,True,gold
10.1029/94GL01419,False,False,closed
10.1029/1998JA900158,False,False,closed
10.1029/91GL02781,False,False,closed
10.1002/2016GL070280,False,True,green
10.1007/s10712-005-1879-z,False,False,closed
10.1016/j.probengmech.2007.08.001,False,False,closed
10.1061/(ASCE)0733-9445(2002)128:4(526),False,True,green
10.1002/eqe.2571,False,False,closed
10.1061/(ASCE)BE.1943-5592.0000414,False,False,closed
10.1080/13632469.2017.1342291,False,False,closed
10.1061/(ASCE)1084-0702(2001)6:6(468),False,True,green
10.1016/j.engstruct.2018.01.053,False,False,closed
10.1002/eqe.2991,False,False,closed
10.1002/eqe.2919,False,False,closed
10.1016/j.engstruct.2017.07.019,False,False,closed
10.1016/j.istruc.2015.08.002,False,False,closed
10.1061/(ASCE)0733-9445(1994)120:8(2310),False,False,closed
10.1061/(ASCE)BE.1943-5592.0000973,False,False,closed
10.1061/(ASCE)1084-0702(2001)6:3(189),False,False,closed
10.1016/j.engstruct.2017.07.033,False,False,closed
10.1016/j.engstruct.2011.09.008,False,False,closed
10.1061/(ASCE)0733-9445(2004)130:11(1692),False,False,closed
10.1193/1.3155405,False,False,closed
10.1016/j.engstruct.2017.10.036,False,False,closed
10.1016/j.jspi.2010.03.018,False,False,closed
10.1111/j.1475-4754.2006.00249.x,False,False,closed
10.1080/00438243.1982.9979848,False,False,closed
10.2307/276979,False,False,closed
10.2307/282304,False,True,green
10.2307/278341,False,False,closed
10.2307/2289445,False,False,closed
10.1007/BF00048870,False,False,closed
10.2307/4128401,False,False,closed
10.1007/BF00048039,False,False,closed
10.1016/0278-4165(87)90015-8,False,False,closed
10.2307/279266,False,False,closed
10.1006/jaar.1997.0314,False,True,green
10.2307/2694696,False,True,green
10.2307/3237336,False,False,closed
10.1017/S0002731600048733,False,True,green
10.1016/0305-4403(92)90032-X,False,False,closed
10.2307/276978,False,False,closed
10.1086/284647,False,False,closed
10.1179/009346980791505536,False,False,closed
10.1191/095968399676614561,False,False,closed
10.1016/0098-3004(87)90022-7,False,False,closed
10.1016/S0277-3791(02)00196-8,False,False,closed
10.1006/qres.1999.2123,False,True,green
10.1111/j.1502-3885.1998.tb00872.x,False,True,green
10.2514/3.25501,False,False,closed
10.1029/2005JA011450,False,True,green
10.1029/90JA02346,False,False,closed
10.1029/2004GL021315,False,True,green
10.5194/angeo-22-289-2004,True,True,gold
10.2514/3.55641,False,False,closed
10.1029/GL012i001p00049,False,False,closed
10.1029/92GL00116,False,False,closed
10.2514/3.25506,False,False,closed
10.1029/92JA00328,False,False,closed
10.1029/2007JA012483,False,False,closed
10.2514/3.25507,False,False,closed
